ID,lang,Date,Source,len,Orig_Tweet,Tweet,Likes,RTs,Hashtags,UserMentionNames,UserMentionID,Name,Place,Followers,Friends
1013586478675451905,en,2018-07-02 00:53:42,Twitter for iPhone,139,"RT @Sporf: ??????? @England's route to #WorldCup Final:

Round of 16:
?? Colombia

Quarter-Finals
??Switzerland or ??Sweden 

Semi-Finals:…",route to Final Round of Colombia Quarter Finals Switzerland or Sweden Semi Finals,0,564,WorldCup,"SPORF,England","Sporf,England",matty,GT6,607,503
1013586478566260736,en,2018-07-02 00:53:42,Twitter for iPhone,140,"RT @premierleague: He may have exited the #WorldCup, but Kasper Schmeichel is still a #DEN hero ? 

And we've seen his penalty-saving quali…",He may have exited the but Kasper Schmeichel is still hero And we have seen his penalty saving quali,0,254,"WorldCup,DEN",Premier League,premierleague,????,Singapore,913,251
1013586475848425472,en,2018-07-02 00:53:42,Twitter for Android,119,"RT @ChelseaFC: A goal each in a well balanced first half...

All to play for! #CRODEN #WorldCup https://t.co/MHSNMWaj7A",goal each in well balanced first half All to play for,0,109,"CRODEN,WorldCup",Chelsea FC,ChelseaFC,Ladyman,"Pontianak, Kalimantan Barat, I",101,103
1013586473503870976,en,2018-07-02 00:53:41,Twitter for iPhone,55,Coming @weareoneEXO @FIFAWorldCup #PowerByEXO #WorldCup,Coming,0,0,"PowerByEXO,WorldCup","EXO,FIFA World Cup ?","weareoneEXO,FIFAWorldCup",?????,Colombia,7,61
1013586472333660160,en,2018-07-02 00:53:41,Twitter for Android,57,RT @stipemiocic: BOOM! On to the next one! #CRO #WorldCup,BOOM On to the next one,0,388,"CRO,WorldCup",Stipe Miocic,stipemiocic,Buretic Josip,Munich,1032,1987
1013586471012401153,en,2018-07-02 00:53:40,Twitter Web Client,140,"RT @BBCSport: #ESP out 
#GER out 
#ARG out 
#POR out 

Are #ENG now the favourites to reach the #WorldCup final?

Read in full ? https://t.…",out out out out Are now the favourites to reach the final Read in full,0,135,"ESP,GER,ARG,POR,ENG,WorldCup",BBC Sport,BBCSport,TRAMP,CHICAGO/TEXAS,17580,10
1013586463106240512,en,2018-07-02 00:53:38,Twitter for Android,126,"#FIFAStadiumDJ #WorldCup @FIFAWorldCup #PowerByEXO #DOLeague @weareoneEXO 
We got that power everytime https://t.co/5sSUFjbBbv",We got that power everytime,0,0,"FIFAStadiumDJ,WorldCup,PowerByEXO,DOLeague","FIFA World Cup ?,EXO","FIFAWorldCup,weareoneEXO",Estefania,"Metropolitana de Santiago, Chi",23,74
1013586455992692737,en,2018-07-02 00:53:37,Twitter Web Client,140,"RT @GicAriana: Meanwhile, now that #Sweden has qualified for the knockout stage of the #WorldCup, the Swedish govt has decided to end its d…",Meanwhile now that has qualified for the knockout stage of the the Swedish govt has decided to end its,0,15,"Sweden,WorldCup",ArianaGic/??????????,GicAriana,Stepko Khomyn,"Somewhere, USA",189,228
1013586446610034688,en,2018-07-02 00:53:35,Twitter Web Client,98,we got the power!!! #PowerByEXO #WorldCup #FIFAStadiumDJ #ChanyeolLeagu @weareoneEXO @FIFAWorldCup,we got the power,1,2,"PowerByEXO,WorldCup,FIFAStadiumDJ,ChanyeolLeagu","EXO,FIFA World Cup ?","weareoneEXO,FIFAWorldCup",?constanza_kiss?,argentina,98,163
1013586445452435456,en,2018-07-02 00:53:34,Twitter for iPhone,53,Just @weareoneEXO @FIFAWorldCup #PowerByEXO #WorldCup,Just,0,0,"PowerByEXO,WorldCup","EXO,FIFA World Cup ?","weareoneEXO,FIFAWorldCup",?????,Colombia,7,61
1013586434685587456,en,2018-07-02 00:53:32,Twitter for Android,100,RT @heyitsmarcosv: This is the only James I care about right now...#worldcup https://t.co/PCWCxHvMok,This is the only James care about right now,0,2,worldcup,marcos villegas,heyitsmarcosv,Paolo Vega,Barranquilla - Colombia,838,290
1013586423801352193,en,2018-07-02 00:53:29,Twitter for Android,140,"RT @BBCSport: It was the shock of the #worldcup so far.

But did a Vladimir Putin phone call inspire Russia to beat Spain?

? https://t.co/…",It was the shock of the so far But did Vladimir Putin phone call inspire Russia to beat Spain,0,79,worldcup,BBC Sport,BBCSport,14k follow back ?%, ,13206,12601
1013586419988590592,en,2018-07-02 00:53:28,Twitter for iPhone,139,"RT @Sporf: ? One of these teams are GUARANTEED to be in the #WorldCup Final:

?? Russia
?? Croatia
?? Denmark
?? Sweden
?? Switzerland 
??…",One of these teams are GUARANTEED to be in the Final Russia Croatia Denmark Sweden Switzerland,0,4299,WorldCup,SPORF,Sporf,Chris Ramsborg,"Seattle, WA ",140,693
1013586414527746048,en,2018-07-02 00:53:27,Twitter Web Client,66,RT @TrollFootball: The #WorldCup of upsets https://t.co/lY4CU7fWYU,The of upsets,0,9733,WorldCup,Troll Football,TrollFootball,D.S.??,Loading...,72,93
1013586414166949889,en,2018-07-02 00:53:27,Twitter for Android,140,"RT @WorldCup2018now: #RUS's Igor Akinfeev takes the first @Budweiser #ManoftheMatch award of the day ?
#ESPRUS #WorldCup https://t.co/M8Qxz…",Igor Akinfeev takes the first award of the day,0,7,"RUS,ManoftheMatch,ESPRUS,WorldCup","FIFA World Cup 2018,Budweiser","WorldCup2018now,Budweiser",Findria,"Jakarta Capital Region, Indone",871,1327
1013586410324914176,en,2018-07-02 00:53:26,Twitter for Android,140,"RT @Croatia_hr: Good night!
So beautiful and dramatic... 
sunset!
See you in Croatia ?? 
#WorldCup #Croatia #CroatiaFullOfLife #CRODEN #CRO…",Good night So beautiful and dramatic sunset See you in Croatia,0,48,"WorldCup,Croatia,CroatiaFullOfLife,CRODEN,CRO",Croatia Full of life,Croatia_hr,TalkinToU,"If I'm not there, I'm here.",3896,5000
1013586408924049409,en,2018-07-02 00:53:26,Twitter for Android,94,"RT @AlexZiabko: i can’t believe this
I’m speechless
I’m shaking 
this is just wow #WorldCup ??",can believe this m speechless m shaking this is just wow,0,0,WorldCup,Alex Ziabko,AlexZiabko,Lila ??,Somewhere Over My Head ,1558,659
1013586401441583104,en,2018-07-02 00:53:24,Twitter for iPhone,104,"RT @AJEnglish: For Paris’ poor suburbs, there’s hope in Mbappe https://t.co/9OV6vTlsHJ #WorldCup #FRAARG",For Paris poor suburbs there hope in Mbappe,0,40,"WorldCup,FRAARG",Al Jazeera English,AJEnglish,Quenton Horton,"Washington, DC",181,340
1013586400669822978,en,2018-07-02 00:53:24,Twitter for Android,106,RT @suhot9: WE GOT THAT POWER! @weareoneEXO @FIFAWorldCup #PowerByEXO #WorldCup #FIFAStadiumDJ #SuhoLeague,WE GOT THAT POWER,0,7,"PowerByEXO,WorldCup,FIFAStadiumDJ,SuhoLeague","Luci #EquipoSuho ?,EXO,FIFA World Cup ?","suhot9,weareoneEXO,FIFAWorldCup",Sariitaa ?,México,204,640
1013586386350469125,en,2018-07-02 00:53:20,Twitter for iPhone,67,I wish I was a man @weareoneEXO @FIFAWorldCup #PowerByEXO #WorldCup,I wish was man,0,0,"PowerByEXO,WorldCup","EXO,FIFA World Cup ?","weareoneEXO,FIFAWorldCup",?????,Colombia,7,61
1013586380621041666,en,2018-07-02 00:53:19,Twitter Web Client,113,"Like we’ve become one, feeling feeling #LayLeague #PowerByEXO #WorldCup #FIFAStadiumDJ @FIFAWorldCup @weareoneEXO",Like we ve become one feeling feeling,0,4,"LayLeague,PowerByEXO,WorldCup,FIFAStadiumDJ","FIFA World Cup ?,EXO","FIFAWorldCup,weareoneEXO",Minseok el inmortal,Mexico,116,4
1013586374660935681,en,2018-07-02 00:53:17,Twitter for Android,50,RT @Dloading: France or Belgium winning  #WorldCup,France or Belgium winning,0,471,WorldCup,D'Angelo Russell,Dloading,Kevin Henrique,Entroncamento/Coimbra,853,286
1013586369812328450,en,2018-07-02 00:53:16,Twitter Web Client,177,This text from my mom perfectly sums up how deeply invested people get when the @FIFAWorldCup comes on. #WorldCup2018 #soccer #itsexcitingstuff #worldcup https://t.co/0aHvRxq8hv,This text from my mom perfectly sums up how deeply invested people get when the comes on,1,0,"WorldCup2018,soccer,itsexcitingstuff,worldcup",FIFA World Cup ?,FIFAWorldCup,Anna,"New Jersey, USA",73,221
1013586364124688385,en,2018-07-02 00:53:15,Twitter for iPhone,254,"“Don’t hesitate, move on
There’s no time
Your future depends on your imagination
Throw away your fear, we can do it, it’s okay
All the keys are in your possession” - Power, EXO 

@FIFAWorldCup @weareoneEXO #PowerByEXO #WorldCup #FIFAStadiumDJ #ChenLeague",Don hesitate move on There no time Your future depends on your imagination Throw away your fear we can do it it okay All the keys are in your possession Power EXO,1,5,"PowerByEXO,WorldCup,FIFAStadiumDJ,ChenLeague","FIFA World Cup ?,EXO","FIFAWorldCup,weareoneEXO",Paola,??,1389,3722
1013586363302621184,en,2018-07-02 00:53:15,Twitter for Android,139,"RT @Sporf: ??????? @England's route to #WorldCup Final:

Round of 16:
?? Colombia

Quarter-Finals
??Switzerland or ??Sweden 

Semi-Finals:…",route to Final Round of Colombia Quarter Finals Switzerland or Sweden Semi Finals,0,2326,WorldCup,"SPORF,England","Sporf,England",Dannu Prakoso,"Jakarta Selatan, DKI Jakarta",381,135
1013586361180286976,en,2018-07-02 00:53:14,Twitter for Android,131,"RT @iMiaSanMia: Teams with most average possession at the #WorldCup :

1- Spain 71.3%
2- Germany 67.3%
3- Argentina 62.8%

All out.",Teams with most average possession at the Spain Germany Argentina All out,0,513,WorldCup,Bayern & Germany,iMiaSanMia,Prabhat,India,123,116
1013586360748343296,en,2018-07-02 00:53:14,Twitter Lite,208,"#CoupeDuMonde2018 #WorldCup #WorldCup2018 #WorldCup18 #CDM18 #football #FairPlay #FIFA @fifaworldcup_fr @FIFAWorldCup 

j'en connais un qui va morfler

I know one who's gonna get hurt. https://t.co/QQWARm89qL",en connais un qui va morfler know one whos gonna get hurt,0,1,"CoupeDuMonde2018,WorldCup,WorldCup2018,WorldCup18,CDM18,football,FairPlay,FIFA","Coupe du Monde ?,FIFA World Cup ?","fifaworldcup_fr,FIFAWorldCup",RootB9,NSA HEADQUARTERS ESPION INSIDE,28,336
1013586360404529152,en,2018-07-02 00:53:14,Twitter for Android,140,"RT @MNUFC: Before the Round of 16 starts this morning, 

We asked the fellas who was going to win the #WorldCup... Back in February https:/…",Before the Round of starts this morning We asked the fellas who was going to win the Back in February https,0,7,WorldCup,Minnesota United FC,MNUFC,Bry,"Eagan, MN",71,303
1013586359586578432,en,2018-07-02 00:53:14,Twitter Web Client,66,RT @TrollFootball: The #WorldCup of upsets https://t.co/lY4CU7fWYU,The of upsets,0,9733,WorldCup,Troll Football,TrollFootball,??????,"Livry-Gargan, France",338,390
1013586356289716224,en,2018-07-02 00:53:13,Twitter for Android,78,"RT @BleacherReport: Spain are heading home.

#WorldCup https://t.co/uYLAMKgZTb",Spain are heading home,0,1081,WorldCup,Bleacher Report,BleacherReport,Kenny,Indonesia,707,850
1013586352930058241,en,2018-07-02 00:53:12,javascriptdigest2,140,"RT @_rqfigueiredo: ? Day 11 of #100DaysOfCode

Didn't do much today ? Added simple game mechanics on the ReactJS trivia game I'm working on…",Day of Did not do much today Added simple game mechanics on the ReactJS trivia game am working on,0,4,100DaysOfCode,Rafael Figueiredo ?????,_rqfigueiredo,Javascript Digest,Everywhere ,25819,3
1013586346512994304,en,2018-07-02 00:53:11,Twitter for iPhone,86,RT @8bitfootball: The day of the goalkeepers! ?????? #WorldCup https://t.co/Jv6mg1M98q,The day of the goalkeepers,0,853,WorldCup,8bit-Football.com,8bitfootball,?riel Murillo ?,"Cali, Colombia",4251,1073
1013586345758003200,en,2018-07-02 00:53:11,Twitter for iPhone,71,Exo is the best please @weareoneEXO @FIFAWorldCup #PowerByEXO #WorldCup,Exo is the best please,0,0,"PowerByEXO,WorldCup","EXO,FIFA World Cup ?","weareoneEXO,FIFAWorldCup",?????,Colombia,7,61
1013586342549381120,en,2018-07-02 00:53:10,Twitter for Android,140,"RT @FIFAWorldCup: ?????
The moment hosts Russia booked a place in the #WorldCup quarter-finals…
Those celebrations ?

? Highlights  ? https…",The moment hosts Russia booked place in the quarter finals Those celebrations Highlights https,0,2070,WorldCup,FIFA World Cup ?,FIFAWorldCup,Diego Claudio Sergio ??,"Concordia, Argentina",74,162
1013586342033256448,en,2018-07-02 00:53:10,Twitter for Android,101,RT @TrollFootball: Russians celebrating their win over Spain in the #WorldCup https://t.co/if8XvHzUcK,Russians celebrating their win over Spain in the,0,836,WorldCup,Troll Football,TrollFootball,Eddie,Shah Alam,480,2463
1013586339026042880,en,2018-07-02 00:53:09,Twitter for iPhone,140,"RT @sammatterface: The excellent Darren Cann has provided me with this : 

The last 3 countries to win The #WorldCup are out. 

Every singl…",The excellent Darren Cann has provided me with this The last countries to win The are out Every singl,0,1274,WorldCup,Sam Matterface,sammatterface,leo ??,Tamaulipas/San Antonio,434,265
1013586329894965248,en,2018-07-02 00:53:07,Twitter for Android,140,"RT @premierleague: He may have exited the #WorldCup, but Kasper Schmeichel is still a #DEN hero ? 

And we've seen his penalty-saving quali…",He may have exited the but Kasper Schmeichel is still hero And we have seen his penalty saving quali,0,254,"WorldCup,DEN",Premier League,premierleague,un.,444+222,276,213
1013586310223843328,en,2018-07-02 00:53:02,Twitter for iPhone,140,RT @RusEmbUSA: Russians have been taking to the streets to celebrate their nation’s historic #WorldCup win against Spain which sent the tea…,Russians have been taking to the streets to celebrate their nation historic win against Spain which sent the tea,0,34,WorldCup,Russia in USA ??,RusEmbUSA,???????? ????,"?????-?????????, ??????",364,463
1013586309200384005,en,2018-07-02 00:53:02,Twitter for Android,68,RT @THEKingwole: I want all the big teams knocked out ASAP #WorldCup,want all the big teams knocked out ASAP,0,1,WorldCup,W????,THEKingwole,'Kayode,"Houston, TX",2216,1341
1013586305136168963,en,2018-07-02 00:53:01,Twitter for iPhone,62,Just tweeting @weareoneEXO @FIFAWorldCup #PowerByEXO #WorldCup,Just tweeting,0,0,"PowerByEXO,WorldCup","EXO,FIFA World Cup ?","weareoneEXO,FIFAWorldCup",?????,Colombia,7,61
1013586297313636352,en,2018-07-02 00:52:59,Twitter for iPhone,139,RT @digitelco: #Akinfeev is The Man! His saves (literally) won #ESPRUS for ??Russia! #WorldCup is still in their grasp and you should stay…,is The Man His saves literally won for Russia is still in their grasp and you should stay,0,48,"Akinfeev,ESPRUS,WorldCup",Digi,digitelco,Portgas D. Ace,"seoul,korea",637,488
1013586296768376832,en,2018-07-02 00:52:59,Twitter for Android,140,"RT @htTweets: Who is #IgorAkinfeev – Russia’s hero against Spain in FIFA World Cup 2018

#ESPRUS #WorldCup 

https://t.co/ckykRUlhGc https:…",Who is Russia hero against Spain in FIFA World Cup https,0,22,"IgorAkinfeev,ESPRUS,WorldCup",Hindustan Times,htTweets,Findria,"Jakarta Capital Region, Indone",871,1327
1013586295560527872,en,2018-07-02 00:52:59,Twitter for Android,139,"RT @MagadaniA: Alert head vosho have arrived at giyani/malamulele ???tsongas the guy deserves a ?
#DateMyFamily 
#Worldcup 
#AbomamaMzansi…",Alert head vosho have arrived at giyani malamulele tsongas the guy deserves,0,424,"DateMyFamily,Worldcup,AbomamaMzansi",Magadani Andisani??,MagadaniA,Ms.Slankieyy,"De Aar, South Africa",340,454
1013586292448296960,en,2018-07-02 00:52:58,Twitter for Android,80,RT @XHSports: #WorldCup is a spectacle not only of sport https://t.co/Zdfw8Jrjlg,is spectacle not only of sport,0,18,WorldCup,Xinhua Sports,XHSports,Indra,"Lucknow, India",127,294
1013586292385427457,en,2018-07-02 00:52:58,Herby_fr,140,"RT @escortscrnet: ??? #Escort Service in #CostaRica???

Our Website ? The Number #1 in Google!

#worldcup #Rusia2018 #FRA #URU #RUS #DEN #C…",Service in Our Website The Number in Google,0,1,"Escort,CostaRica,worldcup,Rusia2018,FRA,URU,RUS,DEN",Costa Rica Escorts,escortscrnet,Matt McDowell,UK,1699,1693
1013586290862850048,en,2018-07-02 00:52:57,Twitter for iPhone,140,"RT @EASPORTSFIFA: #ARG ?
#POR ?
#ESP ?
#DEN ?
Which nation will continue their journey to win the #WorldCup tomorrow? https://t.co/Yt50Aybw…",Which nation will continue their journey to win the tomorrow,0,334,"ARG,POR,ESP,DEN,WorldCup",EA SPORTS FIFA,EASPORTSFIFA,Coutinhoooo?? feat. Martín Silva,Rio De Janeiro,578,527
1013586290560851968,en,2018-07-02 00:52:57,Twitter for Android,131,"RT @Pschmeichel1: Yesterday I actually thought VAR was kind of a cool thing, but today... Hmmmm ? #WorldCup https://t.co/mEWo0TCLbO",Yesterday actually thought VAR was kind of cool thing but today Hmmmm,0,75,WorldCup,Peter Schmeichel,Pschmeichel1,Avijit Sarker,"Dhaka, Bangladesh",3,109
1013586289562660865,en,2018-07-02 00:52:57,Twitter for Android,140,RT @RusEmbUSA: Russians have been taking to the streets to celebrate their nation’s historic #WorldCup win against Spain which sent the tea…,Russians have been taking to the streets to celebrate their nation historic win against Spain which sent the tea,0,34,WorldCup,Russia in USA ??,RusEmbUSA,• Ö?a?,Milky Way,2088,3733
1013586284848152576,en,2018-07-02 00:52:56,Twitter for Android,140,RT @SputnikInt: LIVE: Russian fans celebrate victory on the streets of Moscow https://t.co/7Irwr4FOjt #WorldCup #ESPRUS https://t.co/jpUMzR…,LIVE Russian fans celebrate victory on the streets of Moscow,0,37,"WorldCup,ESPRUS",Sputnik,SputnikInt,Findria,"Jakarta Capital Region, Indone",871,1327
1013586283095085058,en,2018-07-02 00:52:56,Twitter for Android,138,"RT @Footy_JokesOG: ?? Kasper Schmeichel:

Saves penalty in Extra Time

Saves 2 penalties in shootout.

Still knocked out of the #WorldCup…",Kasper Schmeichel Saves penalty in Extra Time Saves penalties in shootout Still knocked out of the,0,763,WorldCup,Footy Jokes,Footy_JokesOG,Claudio Avila,Honduras,274,257
1013586278497935360,en,2018-07-02 00:52:54,Twitter for iPhone,138,"RT @FIFAWorldCup: Kasper Schmeichel takes the final @Budweiser #ManoftheMatch award of the day ?
#CRODEN #WorldCup https://t.co/2XfblBT7ki",Kasper Schmeichel takes the final award of the day,0,2200,"ManoftheMatch,CRODEN,WorldCup","FIFA World Cup ?,Budweiser","FIFAWorldCup,Budweiser",sundance_skhr,??,35,92
1013586267777392640,en,2018-07-02 00:52:52,Twitter for iPhone,140,"RT @FIFAWorldCup: ?????
The moment hosts Russia booked a place in the #WorldCup quarter-finals…
Those celebrations ?

? Highlights  ? https…",The moment hosts Russia booked place in the quarter finals Those celebrations Highlights https,0,2070,WorldCup,FIFA World Cup ?,FIFAWorldCup,??,W?????????????,63,124
1013586267672600576,en,2018-07-02 00:52:52,Twitter for Android,128,"RT @WWE_NEWS_NBC: De Gea in the Premier League vs. De Gea for Spain ? 

#WorldCup
#ESPRUS 
#worldcup2018 https://t.co/bJ2Djom4jX",De Gea in the Premier League vs De Gea for Spain,0,285,"WorldCup,ESPRUS,worldcup2018",WWE,WWE_NEWS_NBC,Santa_Gannicus,Space,326,345
1013586266271731712,en,2018-07-02 00:52:52,Twitter for iPhone,75,I love my fandom sooo much @weareoneEXO @FIFAWorldCup #PowerByEXO #WorldCup,I love my fandom sooo much,0,0,"PowerByEXO,WorldCup","EXO,FIFA World Cup ?","weareoneEXO,FIFAWorldCup",?????,Colombia,7,61
1013586264933720066,en,2018-07-02 00:52:51,Twitter for Android,140,"RT @thesolesupplier: #WorldCup GIVEAWAY!!
Predict how many goals England will score over the entire World Cup for a chance to WIN a year of…",GIVEAWAY Predict how many goals England will score over the entire World Cup for chance to WIN year of,0,54,WorldCup,The Sole Supplier,thesolesupplier,Harley Williams,"Birmingham, England",72,301
1013586262144569344,en,2018-07-02 00:52:51,Twitter for Android,78,"@JLo you could say ""VAMOS BRASIL"" this would be my dream! ????? #BRA #WorldCup",you could say VAMOS BRASIL this would be my dream,1,0,"BRA,WorldCup",Jennifer Lopez,JLo,maria,jeleah follows ,4245,2887
1013586256842768384,en,2018-07-02 00:52:49,Twitter for Android,144,"RT @premierleague: Pure drama.

Despite Kasper Schmeichel's heroics for #DEN &amp; Mathias Zanka becoming Huddersfield's first ever #WorldCup s…",Pure drama Despite Kasper Schmeichels heroics for Mathias Zanka becoming Huddersfields first ever,0,748,"DEN,WorldCup",Premier League,premierleague,"2BRO?(????,??,???,????,??????)",???????,30,74
1013586256008105984,en,2018-07-02 00:52:49,Twitter for Android,138,"RT @FIFAWorldCup: Kasper Schmeichel takes the final @Budweiser #ManoftheMatch award of the day ?
#CRODEN #WorldCup https://t.co/2XfblBT7ki",Kasper Schmeichel takes the final award of the day,0,2200,"ManoftheMatch,CRODEN,WorldCup","FIFA World Cup ?,Budweiser","FIFAWorldCup,Budweiser",Nadhira Dwi Sabrina,Indonesia,919,614
1013586251314880512,en,2018-07-02 00:52:48,Twitter for Android,66,RT @TrollFootball: The #WorldCup of upsets https://t.co/lY4CU7fWYU,The of upsets,0,9733,WorldCup,Troll Football,TrollFootball,Hassan Qasim,United Kingdom,56,76
1013586243420971008,en,2018-07-02 00:52:46,Twitter for iPhone,78,"RT @Uchekush_: Not now nacho ????

#SPARUS #WorldCup 

https://t.co/aEjr3mBXiq",Not now nacho,0,62,"SPARUS,WorldCup",Okafor Uchenna ????,Uchekush_,Abdulrahman abdulmumin,"Wuse, Zone 3,Nigeria",285,282
1013586225737936896,en,2018-07-02 00:52:42,Twitter for Android,108,RT @BleacherReport: RUSSIA BEATS SPAIN ON PENALTIES! Spain are out of the #WorldCup! https://t.co/sOPZ9T5lpT,RUSSIA BEATS SPAIN ON PENALTIES Spain are out of the,0,3437,WorldCup,Bleacher Report,BleacherReport,Hamz,London,719,284
1013586223028264961,en,2018-07-02 00:52:41,Twitter for Android,138,"RT @FIFAWorldCup: Kasper Schmeichel takes the final @Budweiser #ManoftheMatch award of the day ?
#CRODEN #WorldCup https://t.co/2XfblBT7ki",Kasper Schmeichel takes the final award of the day,0,2200,"ManoftheMatch,CRODEN,WorldCup","FIFA World Cup ?,Budweiser","FIFAWorldCup,Budweiser",Mike Piqué Barajas,"Tijuana, BC, México",178,756
1013586222281908226,en,2018-07-02 00:52:41,Twitter Web Client,92,"""WE ARE ONE"" #PowerByEXO #WorldCup #FIFAStadiumDJ #ChanyeolLeague @weareoneEXO @FIFAWorldCup",WE ARE ONE,3,9,"PowerByEXO,WorldCup,FIFAStadiumDJ,ChanyeolLeague","EXO,FIFA World Cup ?","weareoneEXO,FIFAWorldCup",?constanza_kiss?,argentina,98,163
1013586222013468674,en,2018-07-02 00:52:41,Twitter for Android,116,"RT @Alex_Houseof308: #FRAARG #WorldCup
A short story involving Nigeria, Argentina and France https://t.co/P0JPwvUhbv",short story involving Nigeria Argentina and France,0,10978,"FRAARG,WorldCup",Four-eyed Edo boy™,Alex_Houseof308,Jumanji,"New Jersey, USA",136,405
1013586216388874243,en,2018-07-02 00:52:40,Twitter for Android,140,RT @TimHowardGK: Excited about @cocacola and @mcdonalds teaming up for the FIFA #WorldCup! Find out how you can cheer your favorite team an…,Excited about and teaming up for the FIFA Find out how you can cheer your favorite team an,0,445,WorldCup,"Tim Howard,Coca-Cola,McDonald's","TimHowardGK,CocaCola,McDonalds",yhungkheeng,Lagos,159,318
1013586207689801734,en,2018-07-02 00:52:38,Twitter for iPhone,127,"RT @fussballerisch: French commentators’ reaction to Pavard’s goal is priceless.
#FRA #FRAARG #WorldCup https://t.co/JCFx1uoE6C",French commentators reaction to Pavard goal is priceless,0,17990,"FRA,FRAARG,WorldCup",Zach Townsend,fussballerisch,?Seen it all?,Konoha / Seireitei / Shinsekaï,1059,1102
1013586202694443008,en,2018-07-02 00:52:36,Twitter for iPhone,88,"RT @BleacherReport: So many big names now watching on

#WorldCup https://t.co/yBGu87QLGT",So many big names now watching on,0,390,WorldCup,Bleacher Report,BleacherReport,????,Wherever Jollof Is At,1330,1495
1013586201331290112,en,2018-07-02 00:52:36,Twitter for iPhone,76,Really proud of being EXO-L @weareoneEXO @FIFAWorldCup #PowerByEXO #WorldCup,Really proud of being EXO,0,0,"PowerByEXO,WorldCup","EXO,FIFA World Cup ?","weareoneEXO,FIFAWorldCup",?????,Colombia,7,61
1013586201297633280,en,2018-07-02 00:52:36,Twitter for Android,109,"RT @BelRedDevils: When #RUS  gets crazy ??

#ESPRUS 
#REDTOGETHER 
#WorldCup 
#BELJPN https://t.co/8IbXEnlb0z",When gets crazy,0,286,"RUS,ESPRUS,REDTOGETHER,WorldCup,BELJPN",Belgian Red Devils,BelRedDevils,áril,setapak kuala lumpur,3,1753
1013586199661989889,en,2018-07-02 00:52:36,Twitter for Android,110,@FIFAWorldCup @miseleccionmx It's magic this time. The #WorldCup is within #MEX grasp. https://t.co/xQTU3IcfYI,Its magic this time The is within grasp,0,0,"WorldCup,MEX","FIFA World Cup ?,Selección Nacional","FIFAWorldCup,miseleccionmx",????? Messi - #URU??,"New York, NY",84,52
1013586195580780545,en,2018-07-02 00:52:35,Twitter for iPhone,57,RT @stipemiocic: BOOM! On to the next one! #CRO #WorldCup,BOOM On to the next one,0,388,"CRO,WorldCup",Stipe Miocic,stipemiocic,nik,nor cal,340,2540
1013586195291361280,en,2018-07-02 00:52:35,Twitter for iPhone,104,"RT @BleacherReport: The end of this road for both Messi and Ronaldo. 

#WorldCup https://t.co/XQaD4B45GQ",The end of this road for both Messi and Ronaldo,0,5612,WorldCup,Bleacher Report,BleacherReport,Jeffery Glover,Wee Town Arkansas,426,607
1013586193454268418,en,2018-07-02 00:52:34,Twitter for iPhone,114,RT @beINSPORTSUSA: ?????? @D_DeGea finished the #WorldCup with just 1??save to his name ?  https://t.co/8SMLD6EjZc,finished the with just save to his name,0,19,WorldCup,"beIN SPORTS USA,David de Gea","beINSPORTSUSA,D_DeGea",?Modest Mulla???,Jannah Insha Allah ?,1491,456
1013586192766459904,en,2018-07-02 00:52:34,Twitter for Android,138,"RT @FIFAWorldCup: Kasper Schmeichel takes the final @Budweiser #ManoftheMatch award of the day ?
#CRODEN #WorldCup https://t.co/2XfblBT7ki",Kasper Schmeichel takes the final award of the day,0,2200,"ManoftheMatch,CRODEN,WorldCup","FIFA World Cup ?,Budweiser","FIFAWorldCup,Budweiser",VAGABOND-METAL ™,BABYMETAL Official Website,7641,6885
1013586190153535494,en,2018-07-02 00:52:33,Sports Splatter Bot,139,RT @BeanymanSports: VIDEO - Russia Fans Celebrate Like CRAZY In Moscow After Win Over Spain - Russia 2018 World Cup #RUS #ESPRUS #WorldCup…,VIDEO Russia Fans Celebrate Like CRAZY In Moscow After Win Over Spain Russia World Cup,0,2,"RUS,ESPRUS,WorldCup",BeanymanSports,BeanymanSports,?Sports Splatter?,United States,485,3093
1013586189171867653,en,2018-07-02 00:52:33,Twitter for Android,140,"RT @FirstpostSports: Andres Iniesta has announced his retirement from international football after #ESP loss to #RUS!

?? European Champion…",Andres Iniesta has announced his retirement from international football after loss to European Champion,0,33,"ESP,RUS",FirstpostSports,FirstpostSports,Firstpost,India,23,337
1013586189063020545,en,2018-07-02 00:52:33,Twitter for iPhone,87,"RT @HNS_CFF: ?????
PS @ivanrakitic SCOREEEEEEEEEEEEEEEEEEES
#CRODEN #WorldCup #Vatreni?",PS SCOREEEEEEEEEEEEEEEEEEES,0,299,"CRODEN,WorldCup,Vatreni","HNS | CFF,Ivan Rakitic","HNS_CFF,ivanrakitic",Ross McGowan,Dundee,105,388
1013586184851734528,en,2018-07-02 00:52:32,Twitter for iPhone,131,"RT @TotallyMUFC: Cantona destroying Neymar is my new favourite video ever. ??

#KingEric #Mufc #WorldCup 

 https://t.co/zdMm8gn6Rf",Cantona destroying Neymar is my new favourite video ever,0,501,"KingEric,Mufc,WorldCup",Totally Man Utd™,TotallyMUFC,Reymond S.,"Sabah, Malaysia",835,250
